,tweet_text,tweet_id,tweet_created_at,tweet_public_metrics,tweet_in_reply_to_user_id,tweet_conversation_id,tweet_lang,tweet_context_annotations,author_id,author_name,author_username,author_created_at,author_description,author_entities,author_location,author_is_protected,author_is_verified,author_profile_image_url,author_public_metrics,media_key,media_type,media_duration_ms,media_height,media_width,media_preview_image_url,media_alt_text,media_view_count
10,🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/ECOit4YhxA,1599976175153336321,2022-12-06 03:57:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 115, 'quote_count': 0}",,1599976175153336321,art,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1248261607831924742', 'name': 'Roda Viva'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070710937881993221', 'name': 'Carla Vilhena', 'description': 'Brazilian journalist'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070710937881993221', 'name': 'Carla Vilhena', 'description': 'Brazilian journalist'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070710937881993221', 'name': 'Carla Vilhena', 'description': 'Brazilian journalist'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755369530880001', 'name': 'Journalists', 'description': 'Journalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}]",19667016,Vera Magalhães,veramagalhaes,2009-01-28 18:33:47,"Jornalista. Apresentadora do @rodaviva, da @tvcultura. Colunista do @jornaloglobo e comentarista da @cbnoficial","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGKONsBdoH', 'expanded_url': 'https://linktr.ee/veramagalhaes', 'display_url': 'linktr.ee/veramagalhaes'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'rodaviva'}, {'start': 43, 'end': 53, 'username': 'tvcultura'}, {'start': 68, 'end': 81, 'username': 'jornaloglobo'}, {'start': 100, 'end': 111, 'username': 'cbnoficial'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1592340607929913347/i2kORRCh_normal.jpg,"{'followers_count': 900516, 'following_count': 3350, 'tweet_count': 73513, 'listed_count': 2597}",,,,,,,,
11,@Kaliel_Serafin 😂,1599969638221160448,2022-12-06 03:31:02,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 36, 'quote_count': 0}",1606527090.0,1599969358234910720,und,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
12,@falsabrilhante Parabéns!,1599969232204496898,2022-12-06 03:29:25,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",1.2758630569255772e+18,1599962418696056837,pt,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
13,@FCPapoDPolitica @Casimiro @NatuzaNery Kkkkkkkk,1599946581683625984,2022-12-06 01:59:25,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",1.3173033699129795e+18,1599885569399476225,und,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1440386154264551427', 'name': 'Casimiro'}}, {'domain': {'id': '120', 'name': 'Digital Creator', 'description': 'Influencers who create content on digital platforms'}, 'entity': {'id': '1440386154264551427', 'name': 'Casimiro'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839543456678596608', 'name': 'Digital creators'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615080622272512', 'name': 'Twitch streamers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1440386154264551427', 'name': 'Casimiro'}}]",31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
14,"@unzinha @FCPapoDPolitica Obrigada, migs",1599899366923571201,2022-12-05 22:51:48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.0463837107513795e+18,1599776687604264960,pt,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
15,Presidente da Fiocruz ganha força para assumir Ministério da Saúde de Lula | Blog da Natuza Nery | G1 https://t.co/itZYpjB8gC,1599897053114556416,2022-12-05 22:42:36,"{'retweet_count': 23, 'reply_count': 16, 'like_count': 313, 'quote_count': 7}",,1599897053114556416,pt,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '966317888993878016', 'name': 'Healthcare System in Brazil', 'description': 'Conversation about healthcare system in Brazil inside the political world.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518653237720625152', 'name': 'Brazil political figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
16,"Hoje tem #rodaviva. Segura o link porque dá pra ativar notificações: https://t.co/U7ULVgULWu 

#equipevm",1599888779807842304,2022-12-05 22:09:44,"{'retweet_count': 10, 'reply_count': 25, 'like_count': 130, 'quote_count': 1}",,1599888779807842304,pt,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1248261607831924742', 'name': 'Roda Viva'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}]",19667016,Vera Magalhães,veramagalhaes,2009-01-28 18:33:47,"Jornalista. Apresentadora do @rodaviva, da @tvcultura. Colunista do @jornaloglobo e comentarista da @cbnoficial","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGKONsBdoH', 'expanded_url': 'https://linktr.ee/veramagalhaes', 'display_url': 'linktr.ee/veramagalhaes'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'rodaviva'}, {'start': 43, 'end': 53, 'username': 'tvcultura'}, {'start': 68, 'end': 81, 'username': 'jornaloglobo'}, {'start': 100, 'end': 111, 'username': 'cbnoficial'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1592340607929913347/i2kORRCh_normal.jpg,"{'followers_count': 900516, 'following_count': 3350, 'tweet_count': 73513, 'listed_count': 2597}",,,,,,,,
17,Convido você a ouvir este episódio de #OAssunto. Muito importante 👇 https://t.co/f01zEvqiW4,1599885908102479872,2022-12-05 21:58:19,"{'retweet_count': 9, 'reply_count': 23, 'like_count': 116, 'quote_count': 0}",,1599885908102479872,pt,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '953325182566871040', 'name': 'Education System in Brazil', 'description': 'BR - Conversation about education system in Brazil inside the political world.'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
18,👇 https://t.co/y2CtBYvnvT,1599885667353317376,2022-12-05 21:57:22,"{'retweet_count': 9, 'reply_count': 3, 'like_count': 121, 'quote_count': 2}",,1599885667353317376,art,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029212214', 'name': 'SPTV', 'description': 'Acompanhe as últimas notícias, prestação de serviço, campanhas comunitárias e informações necessárias para o dia a dia dos paulistanos, como trânsito e previsão do tempo na Grande São Paulo.'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1595009247267332098', 'name': 'SP2', 'description': 'Acompanhe as últimas notícias, prestação de serviço, campanhas comunitárias e informações necessárias para o dia a dia dos paulistanos, como trânsito e previsão do tempo na Grande São Paulo.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1029780436640182273', 'name': 'Marcelo Trindade', 'description': 'Marcelo Trindade'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1595009247267332098', 'name': 'SP2', 'description': 'Acompanhe as últimas notícias, prestação de serviço, campanhas comunitárias e informações necessárias para o dia a dia dos paulistanos, como trânsito e previsão do tempo na Grande São Paulo.'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1029780436640182273', 'name': 'Marcelo Trindade', 'description': 'Marcelo Trindade'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '862070591737675776', 'name': 'Luiz Inácio ""Lula"" da Silva', 'description': 'Brazilian 35th president.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '966317888993878016', 'name': 'Healthcare System in Brazil', 'description': 'Conversation about healthcare system in Brazil inside the political world.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1029780436640182273', 'name': 'Marcelo Trindade', 'description': 'Marcelo Trindade'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518653237720625152', 'name': 'Brazil political figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
19,@acervoduailibi Kkkkk pé quente!,1599872801527111680,2022-12-05 21:06:14,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}",1.5941427942049956e+18,1599848916593176576,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
20,@umamaranhense amei que vc tava com gente! ❤️,1599872304061693952,2022-12-05 21:04:16,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",1.5159351606000435e+18,1599869322423193600,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
21,@llcmmor @fcjuliaduailibi Amei! ❤️,1599867971891245056,2022-12-05 20:47:03,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}",1.2540595723036672e+18,1599865455224623104,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
22,@fcjuliaduailibi @octavio_guedes Vamosssss ❤️,1599867232988692480,2022-12-05 20:44:07,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}",1.3219786129255342e+18,1599857530628235264,es,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
23,@juliaduailibi Minha aposta: 4 a 0 no primeiro tempo!,1599854528760717312,2022-12-05 19:53:38,"{'retweet_count': 1, 'reply_count': 34, 'like_count': 484, 'quote_count': 2}",31483090.0,1599853005645705216,pt,[],55637999,Octavio Guedes,octavio_guedes,2009-07-10 19:06:13,Entregador de fatos sem firulas. Jornalista e comentarista do #EmPonto e do @estudioi da @GloboNews,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Aq29wiLRRU', 'expanded_url': 'http://g1.globo.com/globo-news/', 'display_url': 'g1.globo.com/globo-news/'}]}, 'description': {'hashtags': [{'start': 62, 'end': 70, 'tag': 'EmPonto'}], 'mentions': [{'start': 76, 'end': 85, 'username': 'estudioi'}, {'start': 89, 'end': 99, 'username': 'GloboNews'}]}}","Rio de Janeiro, Brasil",False,True,https://pbs.twimg.com/profile_images/961271976395407360/--KdOtmz_normal.jpg,"{'followers_count': 327107, 'following_count': 1772, 'tweet_count': 3483, 'listed_count': 664}",,,,,,,,
24,Corre no intervalo pro bolão do #GNewsMais que vai bombar. Pessoal ja quebrou o regimento e foi do 3 a 0 pro 7 a 0. Cade @octavio_guedes ? Ainda não vi sua aposta https://t.co/Q6kX2ugej2,1599853005645705216,2022-12-05 19:47:35,"{'retweet_count': 1, 'reply_count': 8, 'like_count': 163, 'quote_count': 1}",,1599853005645705216,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
25,@umamaranhense @acervoduailibi Kkkk to quase reeditando o 5 a 1,1599851691389554688,2022-12-05 19:42:21,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",1.5159351606000435e+18,1599848916593176576,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
26,Episódio necessário. Convido você a ouvir 👇 https://t.co/pjV9i6oTn6,1599848296129843200,2022-12-05 19:28:52,"{'retweet_count': 13, 'reply_count': 8, 'like_count': 104, 'quote_count': 3}",,1599848296129843200,pt,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '953325182566871040', 'name': 'Education System in Brazil', 'description': 'BR - Conversation about education system in Brazil inside the political world.'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
27,"@FCPapoDPolitica Obrigada, amigas",1599848081461501957,2022-12-05 19:28:01,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 19, 'quote_count': 0}",1.3173033699129795e+18,1599776687604264960,pt,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
